CSDUID,CSD,Period,IndicatorSummaryDescription,UnitOfMeasure,OriginalValue
4807044,Sedgewick,2014,Births,,12
4807044,Sedgewick,2014,Deaths,,1
4807044,Sedgewick,2015,Births,,16
4807044,Sedgewick,2015,Deaths,,9
4807044,Sedgewick,2016,Births,,7
4807044,Sedgewick,2016,Deaths,,5
4807044,Sedgewick,2017,Births,,8
4807044,Sedgewick,2017,Deaths,,10
4807044,Sedgewick,2018,Births,,12
4807044,Sedgewick,2018,Deaths,,7
4807044,Sedgewick,2019,Births,,10
4807044,Sedgewick,2019,Deaths,,9
4807044,Sedgewick,2020,Births,,12
4807044,Sedgewick,2020,Deaths,,7
4807044,Sedgewick,2021,Births,,17
4807044,Sedgewick,2021,Deaths,,15
4807044,Sedgewick,2022,Births,,14
4807044,Sedgewick,2022,Deaths,,6
4807046,Lougheed,2014,Births,,6
4807046,Lougheed,2014,Deaths,,3
4807046,Lougheed,2015,Births,,6
4807046,Lougheed,2015,Deaths,,2
4807046,Lougheed,2016,Births,,8
4807046,Lougheed,2016,Deaths,,6
4807046,Lougheed,2017,Births,,8
4807046,Lougheed,2017,Deaths,,1
4807046,Lougheed,2018,Deaths,,4
4807046,Lougheed,2019,Births,,5
4807046,Lougheed,2019,Deaths,,6
4807046,Lougheed,2020,Births,,13
4807046,Lougheed,2020,Deaths,,7
4807046,Lougheed,2021,Births,,7
4807046,Lougheed,2021,Deaths,,5
4807046,Lougheed,2022,Births,,6
4807046,Lougheed,2022,Deaths,,3
4808011,Red Deer,2001,Births,,888
4808011,Red Deer,2001,Deaths,,425
4808011,Red Deer,2002,Births,,971
4808011,Red Deer,2002,Deaths,,457
4808011,Red Deer,2003,Births,,1126
4808011,Red Deer,2003,Deaths,,516
4808011,Red Deer,2004,Births,,1017
4808011,Red Deer,2004,Deaths,,447
4808011,Red Deer,2005,Births,,969
4808011,Red Deer,2005,Deaths,,479
4808011,Red Deer,2006,Births,,1257
4808011,Red Deer,2006,Deaths,,533
4808011,Red Deer,2007,Births,,1325
4808011,Red Deer,2007,Deaths,,557
4808011,Red Deer,2008,Births,,1330
4808011,Red Deer,2008,Deaths,,510
4808011,Red Deer,2009,Births,,1346
4808011,Red Deer,2009,Deaths,,519
4808011,Red Deer,2010,Births,,1349
4808011,Red Deer,2010,Deaths,,543
4808011,Red Deer,2011,Births,,1349
4808011,Red Deer,2011,Deaths,,586
4808011,Red Deer,2012,Births,,1435
4808011,Red Deer,2012,Deaths,,636
4808011,Red Deer,2013,Births,,1356
4808011,Red Deer,2013,Deaths,,619
4808011,Red Deer,2014,Births,,1380
4808011,Red Deer,2014,Deaths,,860
4808011,Red Deer,2015,Births,,1384
4808011,Red Deer,2015,Deaths,,651
4808011,Red Deer,2016,Births,,1304
4808011,Red Deer,2016,Deaths,,615
4808011,Red Deer,2017,Births,,1245
4808011,Red Deer,2017,Deaths,,676
4808011,Red Deer,2018,Births,,1216
4808011,Red Deer,2018,Deaths,,687
4808011,Red Deer,2019,Births,,1155
4808011,Red Deer,2019,Deaths,,725
4808011,Red Deer,2020,Births,,1104
4808011,Red Deer,2020,Deaths,,811
4808011,Red Deer,2021,Births,,1047
4808011,Red Deer,2021,Deaths,,849
4808011,Red Deer,2022,Births,,970
4808011,Red Deer,2022,Deaths,,871
4805018,Strathmore,2001,Births,,97
4805018,Strathmore,2001,Deaths,,60
4805018,Strathmore,2002,Births,,115
4805018,Strathmore,2002,Deaths,,70
4805018,Strathmore,2003,Births,,157
4805018,Strathmore,2003,Deaths,,63
4805018,Strathmore,2004,Births,,130
4805018,Strathmore,2004,Deaths,,72
4805018,Strathmore,2005,Births,,119
4805018,Strathmore,2005,Deaths,,72
4805018,Strathmore,2006,Births,,146
4805018,Strathmore,2006,Deaths,,79
4805018,Strathmore,2007,Births,,170
4805018,Strathmore,2007,Deaths,,83
4805018,Strathmore,2008,Births,,204
4805018,Strathmore,2008,Deaths,,83
4805018,Strathmore,2009,Births,,183
4805018,Strathmore,2009,Deaths,,72
4805018,Strathmore,2010,Births,,156
4805018,Strathmore,2010,Deaths,,97
4805018,Strathmore,2011,Births,,138
4805018,Strathmore,2011,Deaths,,97
4805018,Strathmore,2012,Births,,184
4805018,Strathmore,2012,Deaths,,98
4805018,Strathmore,2013,Births,,179
4805018,Strathmore,2013,Deaths,,108
4805018,Strathmore,2014,Births,,178
4805018,Strathmore,2014,Deaths,,100
4805018,Strathmore,2015,Births,,169
4805018,Strathmore,2015,Deaths,,137
4805018,Strathmore,2016,Births,,194
4805018,Strathmore,2016,Deaths,,132
4805018,Strathmore,2017,Births,,144
4805018,Strathmore,2017,Deaths,,133
4805018,Strathmore,2018,Births,,160
4805018,Strathmore,2018,Deaths,,133
4805018,Strathmore,2019,Births,,151
4805018,Strathmore,2019,Deaths,,139
4805018,Strathmore,2020,Births,,155
4805018,Strathmore,2020,Deaths,,161
4805018,Strathmore,2021,Births,,150
4805018,Strathmore,2021,Deaths,,144
4805018,Strathmore,2022,Births,,140
4805018,Strathmore,2022,Deaths,,156
4805019,Hussar,2014,Births,,7
4805019,Hussar,2014,Deaths,,1
4805019,Hussar,2015,Births,,7
4805019,Hussar,2015,Deaths,,2
4805019,Hussar,2016,Births,,8
4805019,Hussar,2016,Deaths,,6
4805019,Hussar,2017,Births,,8
4805019,Hussar,2017,Deaths,,2
4805019,Hussar,2018,Births,,6
4805019,Hussar,2018,Deaths,,3
4805019,Hussar,2019,Births,,11
4805019,Hussar,2019,Deaths,,11
4805019,Hussar,2020,Births,,15
4805019,Hussar,2020,Deaths,,8
4805019,Hussar,2021,Births,,13
4805019,Hussar,2021,Deaths,,3
4805019,Hussar,2022,Births,,18
4805019,Hussar,2022,Deaths,,4
4805021,Standard,2014,Births,,10
4805021,Standard,2014,Deaths,,1
4805021,Standard,2015,Births,,8
4805021,Standard,2015,Deaths,,2
4805021,Standard,2016,Births,,7
4805021,Standard,2016,Deaths,,1
4805021,Standard,2017,Births,,5
4805021,Standard,2017,Deaths,,1
4805021,Standard,2018,Births,,5
4805021,Standard,2018,Deaths,,7
4805021,Standard,2019,Births,,6
4805021,Standard,2019,Deaths,,9
4805021,Standard,2020,Births,,10
4805021,Standard,2020,Deaths,,13
4805021,Standard,2021,Births,,7
4805021,Standard,2021,Deaths,,7
4805021,Standard,2022,Births,,16
4805021,Standard,2022,Deaths,,7
4805022,Rockyford,2014,Births,,18
4805022,Rockyford,2014,Deaths,,1
4805022,Rockyford,2015,Births,,10
4805022,Rockyford,2015,Deaths,,2
4805022,Rockyford,2016,Births,,18
4805022,Rockyford,2016,Deaths,,8
4805022,Rockyford,2017,Births,,14
4805022,Rockyford,2017,Deaths,,1
4805022,Rockyford,2018,Births,,11
4805022,Rockyford,2018,Deaths,,5
4805022,Rockyford,2019,Births,,21
4805022,Rockyford,2019,Deaths,,9
4805022,Rockyford,2020,Births,,12
4805022,Rockyford,2020,Deaths,,5
4805022,Rockyford,2021,Births,,17
4805022,Rockyford,2021,Deaths,,6
4805022,Rockyford,2022,Births,,12
4805022,Rockyford,2022,Deaths,,5
4805026,Drumheller,2001,Births,,69
4805026,Drumheller,2001,Deaths,,97
4805026,Drumheller,2002,Births,,66
4805026,Drumheller,2002,Deaths,,56
4805026,Drumheller,2003,Births,,72
4805026,Drumheller,2003,Deaths,,75
4805026,Drumheller,2004,Births,,71
4805026,Drumheller,2004,Deaths,,90
4805026,Drumheller,2005,Births,,70
4805026,Drumheller,2005,Deaths,,83
4805026,Drumheller,2006,Births,,92
4805026,Drumheller,2006,Deaths,,77
4805026,Drumheller,2007,Births,,76
4805026,Drumheller,2007,Deaths,,92
4805026,Drumheller,2008,Births,,93
4805026,Drumheller,2008,Deaths,,79
4805026,Drumheller,2009,Births,,85
4805026,Drumheller,2009,Deaths,,79
4805026,Drumheller,2010,Births,,79
4805026,Drumheller,2010,Deaths,,91
4805026,Drumheller,2011,Births,,76
4805026,Drumheller,2011,Deaths,,99
4805026,Drumheller,2012,Births,,87
4805026,Drumheller,2012,Deaths,,73
4805026,Drumheller,2013,Births,,77
4805026,Drumheller,2013,Deaths,,96
4805026,Drumheller,2014,Births,,97
4805026,Drumheller,2014,Deaths,,100
4805026,Drumheller,2015,Births,,96
4805026,Drumheller,2015,Deaths,,117
4805026,Drumheller,2016,Births,,84
4805026,Drumheller,2016,Deaths,,99
4805026,Drumheller,2017,Births,,71
4805026,Drumheller,2017,Deaths,,81
4805026,Drumheller,2018,Births,,70
4805026,Drumheller,2018,Deaths,,97
4805026,Drumheller,2019,Births,,65
4805026,Drumheller,2019,Deaths,,85
4805026,Drumheller,2020,Births,,70
4805026,Drumheller,2020,Deaths,,83
4805026,Drumheller,2021,Births,,78
4805026,Drumheller,2021,Deaths,,105
4805026,Drumheller,2022,Births,,74
4805026,Drumheller,2022,Deaths,,117
4805031,Starland County,2014,Births,,5
4805031,Starland County,2014,Deaths,,1
4805031,Starland County,2015,Births,,13
4805031,Starland County,2015,Deaths,,3
4805031,Starland County,2016,Births,,10
4805031,Starland County,2016,Deaths,,8
4805031,Starland County,2017,Births,,7
4805031,Starland County,2017,Deaths,,5
4805031,Starland County,2018,Births,,6
4805031,Starland County,2018,Deaths,,3
4805031,Starland County,2019,Births,,10
4805031,Starland County,2019,Deaths,,6
4805031,Starland County,2020,Births,,5
4805031,Starland County,2020,Deaths,,8
4805031,Starland County,2021,Births,,7
4805031,Starland County,2021,Deaths,,5
4805031,Starland County,2022,Births,,7
4805031,Starland County,2022,Deaths,,7
4805034,Delia,2014,Births,,5
4805034,Delia,2014,Deaths,,3
4805034,Delia,2015,Births,,5
4805034,Delia,2015,Deaths,,1
4805034,Delia,2016,Births,,7
4805034,Delia,2016,Deaths,,6
4805034,Delia,2017,Births,,2
4805034,Delia,2017,Deaths,,2
4805034,Delia,2018,Births,,2
4805034,Delia,2018,Deaths,,1
4805034,Delia,2019,Births,,8
4805034,Delia,2019,Deaths,,2
4805034,Delia,2020,Births,,5
4805034,Delia,2020,Deaths,,6
4805034,Delia,2021,Births,,9
4805034,Delia,2021,Deaths,,6
4805034,Delia,2022,Births,,6
4805034,Delia,2022,Deaths,,7
4805036,Munson,2014,Births,,2
4805036,Munson,2015,Births,,2
4805036,Munson,2016,Births,,3
4805036,Munson,2016,Deaths,,1
4805036,Munson,2017,Births,,7
4805036,Munson,2017,Deaths,,1
4805036,Munson,2018,Births,,4
4805036,Munson,2018,Deaths,,1
4805036,Munson,2019,Births,,2
4805036,Munson,2019,Deaths,,1
4805036,Munson,2020,Births,,1
4805036,Munson,2020,Deaths,,1
4805036,Munson,2021,Births,,3
4805036,Munson,2022,Births,,2
4805036,Munson,2022,Deaths,,2
4805038,Morrin,2014,Births,,4
4805038,Morrin,2014,Deaths,,1
4805038,Morrin,2015,Births,,6
4805038,Morrin,2015,Deaths,,2
4805038,Morrin,2016,Births,,5
4805038,Morrin,2016,Deaths,,4
4805038,Morrin,2017,Births,,3
4805038,Morrin,2017,Deaths,,4
4805038,Morrin,2018,Births,,3
4805038,Morrin,2018,Deaths,,3
4805038,Morrin,2019,Births,,1
4805038,Morrin,2019,Deaths,,6
4805038,Morrin,2020,Births,,1
4805038,Morrin,2020,Deaths,,4
4805038,Morrin,2021,Births,,4
4805038,Morrin,2021,Deaths,,4
4805038,Morrin,2022,Births,,2
4805038,Morrin,2022,Deaths,,4
4805041,Kneehill County,2014,Births,,41
4805041,Kneehill County,2014,Deaths,,3
4805041,Kneehill County,2015,Births,,44
4805041,Kneehill County,2015,Deaths,,11
4805041,Kneehill County,2016,Births,,31
4805041,Kneehill County,2016,Deaths,,8
4805041,Kneehill County,2017,Births,,35
4805041,Kneehill County,2017,Deaths,,8
4805041,Kneehill County,2018,Births,,34
4805041,Kneehill County,2018,Deaths,,3
4805041,Kneehill County,2019,Births,,28
4805041,Kneehill County,2019,Deaths,,10
4805041,Kneehill County,2020,Births,,15
4805041,Kneehill County,2020,Deaths,,12
4805041,Kneehill County,2021,Births,,10
4805041,Kneehill County,2021,Deaths,,8
4805041,Kneehill County,2022,Births,,8
4805041,Kneehill County,2022,Deaths,,9
4805042,Carbon,2014,Births,,6
4805042,Carbon,2014,Deaths,,4
4805042,Carbon,2015,Births,,8
4805042,Carbon,2015,Deaths,,4
4805042,Carbon,2016,Births,,7
4805042,Carbon,2016,Deaths,,4
4805042,Carbon,2017,Births,,6
4805042,Carbon,2017,Deaths,,10
4805042,Carbon,2018,Births,,6
4805042,Carbon,2018,Deaths,,9
4805042,Carbon,2019,Births,,13
4805042,Carbon,2019,Deaths,,8
4805042,Carbon,2020,Births,,10
4805042,Carbon,2020,Deaths,,7
4805042,Carbon,2021,Births,,11
4805042,Carbon,2021,Deaths,,6
4805042,Carbon,2022,Births,,15
4805042,Carbon,2022,Deaths,,6
4808012,Sylvan Lake,2001,Births,,121
4808012,Sylvan Lake,2001,Deaths,,28
4808012,Sylvan Lake,2002,Births,,108
4808012,Sylvan Lake,2002,Deaths,,31
4808012,Sylvan Lake,2003,Births,,147
4808012,Sylvan Lake,2003,Deaths,,48
4808012,Sylvan Lake,2004,Births,,145
4808012,Sylvan Lake,2004,Deaths,,49
4808012,Sylvan Lake,2005,Births,,148
4808012,Sylvan Lake,2005,Deaths,,30
4808012,Sylvan Lake,2006,Births,,167
4808012,Sylvan Lake,2006,Deaths,,49
4808012,Sylvan Lake,2007,Births,,215
4808012,Sylvan Lake,2007,Deaths,,38
4808012,Sylvan Lake,2008,Births,,221
4808012,Sylvan Lake,2008,Deaths,,49
4808012,Sylvan Lake,2009,Births,,189
4808012,Sylvan Lake,2009,Deaths,,50
4808012,Sylvan Lake,2010,Births,,227
4808012,Sylvan Lake,2010,Deaths,,42
4808012,Sylvan Lake,2011,Births,,223
4808012,Sylvan Lake,2011,Deaths,,74
4808012,Sylvan Lake,2012,Births,,236
4808012,Sylvan Lake,2012,Deaths,,61
4808012,Sylvan Lake,2013,Births,,240
4808012,Sylvan Lake,2013,Deaths,,62
4808012,Sylvan Lake,2014,Births,,220
4808012,Sylvan Lake,2014,Deaths,,26
4808012,Sylvan Lake,2015,Births,,264
4808012,Sylvan Lake,2015,Deaths,,62
4808012,Sylvan Lake,2016,Births,,210
4808012,Sylvan Lake,2016,Deaths,,70
4808012,Sylvan Lake,2017,Births,,228
4808012,Sylvan Lake,2017,Deaths,,76
4808012,Sylvan Lake,2018,Births,,218
4808012,Sylvan Lake,2018,Deaths,,68
4808012,Sylvan Lake,2019,Births,,191
4808012,Sylvan Lake,2019,Deaths,,92
4808012,Sylvan Lake,2020,Births,,180
4808012,Sylvan Lake,2020,Deaths,,81
4808012,Sylvan Lake,2021,Births,,215
4808012,Sylvan Lake,2021,Deaths,,86
4808012,Sylvan Lake,2022,Births,,150
4808012,Sylvan Lake,2022,Deaths,,96
4808013,Norglenwold,2015,Births,,1
4808013,Norglenwold,2015,Deaths,,1
4808013,Norglenwold,2016,Births,,3
4808013,Norglenwold,2017,Births,,1
4808013,Norglenwold,2018,Deaths,,2
4808013,Norglenwold,2019,Births,,1
4808013,Norglenwold,2019,Deaths,,3
4808013,Norglenwold,2020,Births,,2
4808013,Norglenwold,2020,Deaths,,2
4808013,Norglenwold,2021,Births,,4
4808013,Norglenwold,2021,Deaths,,2
4808013,Norglenwold,2022,Births,,1
4808013,Norglenwold,2022,Deaths,,1
4801009,Foremost,2014,Births,,15
4801009,Foremost,2014,Deaths,,3
4801009,Foremost,2015,Births,,20
4801009,Foremost,2015,Deaths,,6
4801009,Foremost,2016,Births,,14
4801009,Foremost,2016,Deaths,,9
4801009,Foremost,2017,Births,,19
4801009,Foremost,2017,Deaths,,10
4801009,Foremost,2018,Births,,23
4801009,Foremost,2018,Deaths,,11
4801009,Foremost,2019,Births,,16
4801009,Foremost,2019,Deaths,,5
4801009,Foremost,2020,Births,,16
4801009,Foremost,2020,Deaths,,5
4801009,Foremost,2021,Births,,27
4801009,Foremost,2021,Deaths,,6
4801009,Foremost,2022,Births,,9
4801009,Foremost,2022,Deaths,,6
4801014,Bow Island,2001,Births,,29
4801014,Bow Island,2001,Deaths,,25
4801014,Bow Island,2002,Births,,32
4801014,Bow Island,2002,Deaths,,26
4801014,Bow Island,2003,Births,,28
4801014,Bow Island,2003,Deaths,,24
4801014,Bow Island,2004,Births,,28
4801014,Bow Island,2004,Deaths,,36
4801014,Bow Island,2005,Births,,26
4801014,Bow Island,2005,Deaths,,26
4801014,Bow Island,2006,Births,,30
4801014,Bow Island,2006,Deaths,,25
4801014,Bow Island,2007,Births,,55
4801014,Bow Island,2007,Deaths,,24
4801014,Bow Island,2008,Births,,44
4801014,Bow Island,2008,Deaths,,24
4801014,Bow Island,2009,Births,,49
4801014,Bow Island,2009,Deaths,,24
4801014,Bow Island,2010,Births,,51
4801014,Bow Island,2010,Deaths,,34
4801014,Bow Island,2011,Births,,55
4801014,Bow Island,2011,Deaths,,30
4801014,Bow Island,2012,Births,,60
4801014,Bow Island,2012,Deaths,,30
4801014,Bow Island,2013,Births,,57
4801014,Bow Island,2013,Deaths,,30
4801014,Bow Island,2014,Births,,58
4801014,Bow Island,2014,Deaths,,26
4801014,Bow Island,2015,Births,,61
4801014,Bow Island,2015,Deaths,,32
4801014,Bow Island,2016,Births,,47
4801014,Bow Island,2016,Deaths,,25
4801014,Bow Island,2017,Births,,56
4801014,Bow Island,2017,Deaths,,24
4801014,Bow Island,2018,Births,,60
4801014,Bow Island,2018,Deaths,,30
4801014,Bow Island,2019,Births,,50
4801014,Bow Island,2019,Deaths,,25
4801014,Bow Island,2020,Births,,85
4801014,Bow Island,2020,Deaths,,23
4801014,Bow Island,2021,Births,,54
4801014,Bow Island,2021,Deaths,,36
4801014,Bow Island,2022,Births,,63
4801014,Bow Island,2022,Deaths,,29
4801018,Redcliff,2001,Births,,67
4801018,Redcliff,2001,Deaths,,26
4801018,Redcliff,2002,Births,,76
4801018,Redcliff,2002,Deaths,,36
4801018,Redcliff,2003,Births,,91
4801018,Redcliff,2003,Deaths,,26
4801018,Redcliff,2004,Births,,83
4801018,Redcliff,2004,Deaths,,25
4801018,Redcliff,2005,Births,,75
4801018,Redcliff,2005,Deaths,,14
4801018,Redcliff,2006,Births,,80
4801018,Redcliff,2006,Deaths,,23
4801018,Redcliff,2007,Births,,104
4801018,Redcliff,2007,Deaths,,26
4801018,Redcliff,2008,Births,,93
4801018,Redcliff,2008,Deaths,,24
4801018,Redcliff,2009,Births,,94
4801018,Redcliff,2009,Deaths,,22
4801018,Redcliff,2010,Births,,91
4801018,Redcliff,2010,Deaths,,17
4801018,Redcliff,2011,Births,,68
4801018,Redcliff,2011,Deaths,,29
4801018,Redcliff,2012,Births,,79
4801018,Redcliff,2012,Deaths,,21
4801018,Redcliff,2013,Births,,75
4801018,Redcliff,2013,Deaths,,22
4801018,Redcliff,2014,Births,,83
4801018,Redcliff,2014,Deaths,,5
4801018,Redcliff,2015,Births,,90
4801018,Redcliff,2015,Deaths,,40
4801018,Redcliff,2016,Births,,64
4801018,Redcliff,2016,Deaths,,30
4801018,Redcliff,2017,Births,,71
4801018,Redcliff,2017,Deaths,,41
4801018,Redcliff,2018,Births,,69
4801018,Redcliff,2018,Deaths,,26
4801018,Redcliff,2019,Births,,62
4801018,Redcliff,2019,Deaths,,21
4801018,Redcliff,2020,Births,,51
4801018,Redcliff,2020,Deaths,,29
4801018,Redcliff,2021,Births,,52
4801018,Redcliff,2021,Deaths,,40
4801018,Redcliff,2022,Births,,57
4801018,Redcliff,2022,Deaths,,36
4802001,Warner County No. 5,2014,Births,,70
4802001,Warner County No. 5,2014,Deaths,,2
4802001,Warner County No. 5,2015,Births,,73
4802001,Warner County No. 5,2015,Deaths,,4
4802001,Warner County No. 5,2016,Births,,64
4802001,Warner County No. 5,2016,Deaths,,3
4802001,Warner County No. 5,2017,Births,,87
4802001,Warner County No. 5,2017,Deaths,,4
4802001,Warner County No. 5,2018,Births,,62
4802001,Warner County No. 5,2019,Births,,40
4802001,Warner County No. 5,2019,Deaths,,3
4802001,Warner County No. 5,2020,Births,,12
4802001,Warner County No. 5,2020,Deaths,,3
4802001,Warner County No. 5,2021,Births,,24
4802001,Warner County No. 5,2021,Deaths,,1
4802001,Warner County No. 5,2022,Births,,25
4802001,Warner County No. 5,2022,Deaths,,1
4802002,Coutts,2014,Births,,4
4802002,Coutts,2015,Births,,5
4802002,Coutts,2015,Deaths,,6
4802002,Coutts,2016,Births,,3
4802002,Coutts,2016,Deaths,,5
4802002,Coutts,2017,Births,,3
4802002,Coutts,2017,Deaths,,2
4802002,Coutts,2018,Births,,2
4802002,Coutts,2018,Deaths,,5
4802002,Coutts,2019,Births,,3
4802002,Coutts,2019,Deaths,,8
4802002,Coutts,2020,Births,,3
4802002,Coutts,2020,Deaths,,1
4802002,Coutts,2021,Births,,2
4802002,Coutts,2021,Deaths,,2
4802002,Coutts,2022,Births,,4
4802002,Coutts,2022,Deaths,,2
4802004,Milk River,2014,Births,,5
4802004,Milk River,2014,Deaths,,13
4802004,Milk River,2015,Births,,7
4802004,Milk River,2015,Deaths,,17
4802004,Milk River,2016,Births,,8
4802004,Milk River,2016,Deaths,,15
4802004,Milk River,2017,Births,,10
4802004,Milk River,2017,Deaths,,17
4802004,Milk River,2018,Births,,11
4802004,Milk River,2018,Deaths,,12
4802004,Milk River,2019,Births,,11
4802004,Milk River,2019,Deaths,,15
4802004,Milk River,2020,Births,,16
4802004,Milk River,2020,Deaths,,13
4802004,Milk River,2021,Births,,15
4802004,Milk River,2021,Deaths,,26
4802004,Milk River,2022,Births,,12
4802004,Milk River,2022,Deaths,,23
4802006,Warner,2014,Births,,15
4802006,Warner,2014,Deaths,,2
4802006,Warner,2015,Births,,8
4802006,Warner,2015,Deaths,,10
4802006,Warner,2016,Births,,10
4802006,Warner,2016,Deaths,,6
4802006,Warner,2017,Births,,9
4802006,Warner,2017,Deaths,,2
4802006,Warner,2018,Births,,13
4802006,Warner,2018,Deaths,,12
4802006,Warner,2019,Births,,14
4802006,Warner,2019,Deaths,,7
4802006,Warner,2020,Births,,20
4802006,Warner,2020,Deaths,,8
4802006,Warner,2021,Births,,8
4802006,Warner,2021,Deaths,,6
4802006,Warner,2022,Births,,13
4802006,Warner,2022,Deaths,,16
4807048,Hardisty,2014,Births,,11
4807048,Hardisty,2014,Deaths,,9
4807048,Hardisty,2015,Births,,13
4807048,Hardisty,2015,Deaths,,16
4807048,Hardisty,2016,Births,,8
4807048,Hardisty,2016,Deaths,,8
4807048,Hardisty,2017,Births,,7
4807048,Hardisty,2017,Deaths,,12
4807048,Hardisty,2018,Births,,10
4807048,Hardisty,2018,Deaths,,9
4807048,Hardisty,2019,Births,,4
4807048,Hardisty,2019,Deaths,,12
4807048,Hardisty,2020,Births,,10
4807048,Hardisty,2020,Deaths,,5
4807048,Hardisty,2021,Births,,10
4807048,Hardisty,2021,Deaths,,11
4807048,Hardisty,2022,Births,,8
4807048,Hardisty,2022,Deaths,,7
4807049,Wainwright No. 61,2014,Births,,32
4807049,Wainwright No. 61,2014,Deaths,,3
4807049,Wainwright No. 61,2015,Births,,32
4807049,Wainwright No. 61,2015,Deaths,,7
4807049,Wainwright No. 61,2016,Births,,24
4807049,Wainwright No. 61,2016,Deaths,,2
4807049,Wainwright No. 61,2017,Births,,23
4807049,Wainwright No. 61,2017,Deaths,,1
4807049,Wainwright No. 61,2018,Births,,17
4807049,Wainwright No. 61,2018,Deaths,,1
4807049,Wainwright No. 61,2019,Births,,18
4807049,Wainwright No. 61,2020,Births,,9
4807049,Wainwright No. 61,2020,Deaths,,3
4807049,Wainwright No. 61,2021,Births,,16
4807049,Wainwright No. 61,2021,Deaths,,1
4807049,Wainwright No. 61,2022,Births,,12
4807049,Wainwright No. 61,2022,Deaths,,1
4807051,Chauvin,2014,Births,,5
4807051,Chauvin,2014,Deaths,,1
4807051,Chauvin,2015,Births,,5
4807051,Chauvin,2015,Deaths,,3
4807051,Chauvin,2016,Births,,8
4807051,Chauvin,2016,Deaths,,3
4807051,Chauvin,2017,Births,,5
4807051,Chauvin,2017,Deaths,,5
4807051,Chauvin,2018,Births,,7
4807051,Chauvin,2018,Deaths,,9
4807051,Chauvin,2019,Births,,5
4807051,Chauvin,2019,Deaths,,3
4807051,Chauvin,2020,Births,,3
4807051,Chauvin,2020,Deaths,,9
4807051,Chauvin,2021,Births,,6
4807051,Chauvin,2021,Deaths,,2
4807051,Chauvin,2022,Births,,4
4807051,Chauvin,2022,Deaths,,4
4807052,Edgerton,2014,Births,,8
4807052,Edgerton,2015,Births,,14
4807052,Edgerton,2015,Deaths,,5
4807052,Edgerton,2016,Births,,11
4807052,Edgerton,2016,Deaths,,2
4807052,Edgerton,2017,Births,,8
4807052,Edgerton,2017,Deaths,,3
4807052,Edgerton,2018,Births,,9
4807052,Edgerton,2018,Deaths,,4
4807052,Edgerton,2019,Births,,4
4807052,Edgerton,2019,Deaths,,7
4807052,Edgerton,2020,Births,,10
4807052,Edgerton,2020,Deaths,,7
4807052,Edgerton,2021,Births,,7
4807052,Edgerton,2021,Deaths,,6
4807052,Edgerton,2022,Births,,11
4807052,Edgerton,2022,Deaths,,8
4807054,Wainwright,2001,Births,,73
4807054,Wainwright,2001,Deaths,,60
4807054,Wainwright,2002,Births,,74
4807054,Wainwright,2002,Deaths,,66
4807054,Wainwright,2003,Births,,77
4807054,Wainwright,2003,Deaths,,66
4807054,Wainwright,2004,Births,,69
4807054,Wainwright,2004,Deaths,,69
4807054,Wainwright,2005,Births,,70
4807054,Wainwright,2005,Deaths,,61
4807054,Wainwright,2006,Births,,90
4807054,Wainwright,2006,Deaths,,76
4807054,Wainwright,2007,Births,,93
4807054,Wainwright,2007,Deaths,,58
4807054,Wainwright,2008,Births,,77
4807054,Wainwright,2008,Deaths,,65
4807054,Wainwright,2009,Births,,89
4807054,Wainwright,2009,Deaths,,53
4807054,Wainwright,2010,Births,,78
4807054,Wainwright,2010,Deaths,,43
4807054,Wainwright,2011,Births,,98
4807054,Wainwright,2011,Deaths,,69
4807054,Wainwright,2012,Births,,85
4807054,Wainwright,2012,Deaths,,74
4807054,Wainwright,2013,Births,,105
4807054,Wainwright,2013,Deaths,,73
4807054,Wainwright,2014,Births,,100
4807054,Wainwright,2014,Deaths,,88
4807054,Wainwright,2015,Births,,99
4807054,Wainwright,2015,Deaths,,56
4807054,Wainwright,2016,Births,,89
4807054,Wainwright,2016,Deaths,,74
4807054,Wainwright,2017,Births,,105
4807054,Wainwright,2017,Deaths,,83
4807054,Wainwright,2018,Births,,77
4807054,Wainwright,2018,Deaths,,73
4807054,Wainwright,2019,Births,,102
4807054,Wainwright,2019,Deaths,,75
4807054,Wainwright,2020,Births,,89
4807054,Wainwright,2020,Deaths,,91
4807054,Wainwright,2021,Births,,82
4807054,Wainwright,2021,Deaths,,87
4807054,Wainwright,2022,Births,,68
4807054,Wainwright,2022,Deaths,,77
4807056,Irma,2014,Births,,8
4807056,Irma,2014,Deaths,,1
4807056,Irma,2015,Births,,10
4807056,Irma,2015,Deaths,,2
4807056,Irma,2016,Births,,10
4807056,Irma,2016,Deaths,,5
4807056,Irma,2017,Births,,9
4807056,Irma,2017,Deaths,,9
4807056,Irma,2018,Births,,7
4807056,Irma,2018,Deaths,,6
4807056,Irma,2019,Births,,16
4807056,Irma,2019,Deaths,,5
4807056,Irma,2020,Births,,13
4807056,Irma,2020,Deaths,,9
4807056,Irma,2021,Births,,20
4807056,Irma,2021,Deaths,,6
4807056,Irma,2022,Births,,14
4807056,Irma,2022,Deaths,,7
4808001,Red Deer County,2014,Births,,160
4808001,Red Deer County,2014,Deaths,,13
4808001,Red Deer County,2015,Births,,152
4808001,Red Deer County,2015,Deaths,,46
4808001,Red Deer County,2016,Births,,149
