CSDUID,CSD,Period,IndicatorSummaryDescription,UnitOfMeasure,OriginalValue
4807044,Sedgewick,2000,Incorporations,,4.00000
4807044,Sedgewick,2001,Incorporations,,2.00000
4807044,Sedgewick,2002,Incorporations,,4.00000
4807044,Sedgewick,2003,Incorporations,,1.00000
4807044,Sedgewick,2004,Incorporations,,4.00000
4807044,Sedgewick,2005,Incorporations,,4.00000
4807044,Sedgewick,2006,Incorporations,,2.00000
4807044,Sedgewick,2007,Incorporations,,8.00000
4807044,Sedgewick,2008,Incorporations,,3.00000
4807044,Sedgewick,2009,Incorporations,,2.00000
4807044,Sedgewick,2010,Incorporations,,3.00000
4807044,Sedgewick,2011,Incorporations,,2.00000
4807044,Sedgewick,2012,Incorporations,,4.00000
4807044,Sedgewick,2013,Incorporations,,5.00000
4807044,Sedgewick,2014,Incorporations,,4.00000
4807044,Sedgewick,2015,Incorporations,,1.00000
4807044,Sedgewick,2016,Incorporations,,2.00000
4807044,Sedgewick,2017,Incorporations,,2.00000
4807044,Sedgewick,2018,Incorporations,,3.00000
4807044,Sedgewick,2019,Incorporations,,3.00000
4807044,Sedgewick,2020,Incorporations,,3.00000
4807044,Sedgewick,2021,Incorporations,,4.00000
4807044,Sedgewick,2022,Incorporations,,4.00000
4807046,Lougheed,2006,Incorporations,,1.00000
4807046,Lougheed,2007,Incorporations,,1.00000
4807046,Lougheed,2008,Incorporations,,1.00000
4807046,Lougheed,2009,Incorporations,,1.00000
4807046,Lougheed,2010,Incorporations,,1.00000
4807046,Lougheed,2011,Incorporations,,1.00000
4807046,Lougheed,2013,Incorporations,,2.00000
4807046,Lougheed,2015,Incorporations,,1.00000
4807046,Lougheed,2019,Incorporations,,1.00000
4807046,Lougheed,2020,Incorporations,,1.00000
4807046,Lougheed,2021,Incorporations,,2.00000
4808011,Red Deer,2000,Incorporations,,627.00000
4808011,Red Deer,2001,Incorporations,,755.00000
4808011,Red Deer,2002,Incorporations,,706.00000
4808011,Red Deer,2003,Incorporations,,895.00000
4808011,Red Deer,2004,Incorporations,,830.00000
4808011,Red Deer,2005,Incorporations,,1169.00000
4808011,Red Deer,2006,Incorporations,,1350.00000
4808011,Red Deer,2007,Incorporations,,1176.00000
4808011,Red Deer,2008,Incorporations,,1149.00000
4808011,Red Deer,2009,Incorporations,,838.00000
4808011,Red Deer,2010,Incorporations,,882.00000
4808011,Red Deer,2011,Incorporations,,1021.00000
4808011,Red Deer,2012,Incorporations,,1002.00000
4808011,Red Deer,2013,Incorporations,,1050.00000
4808011,Red Deer,2014,Incorporations,,1120.00000
4808011,Red Deer,2015,Incorporations,,931.00000
4808011,Red Deer,2016,Incorporations,,857.00000
4808011,Red Deer,2017,Incorporations,,870.00000
4808011,Red Deer,2018,Incorporations,,796.00000
4808011,Red Deer,2019,Incorporations,,789.00000
4808011,Red Deer,2020,Incorporations,,785.00000
4808011,Red Deer,2021,Incorporations,,761.00000
4808011,Red Deer,2022,Incorporations,,854.00000
4805018,Strathmore,2000,Incorporations,,78.00000
4805018,Strathmore,2001,Incorporations,,99.00000
4805018,Strathmore,2002,Incorporations,,128.00000
4805018,Strathmore,2003,Incorporations,,101.00000
4805018,Strathmore,2004,Incorporations,,125.00000
4805018,Strathmore,2005,Incorporations,,124.00000
4805018,Strathmore,2006,Incorporations,,173.00000
4805018,Strathmore,2007,Incorporations,,155.00000
4805018,Strathmore,2008,Incorporations,,145.00000
4805018,Strathmore,2009,Incorporations,,108.00000
4805018,Strathmore,2010,Incorporations,,111.00000
4805018,Strathmore,2011,Incorporations,,111.00000
4805018,Strathmore,2012,Incorporations,,85.00000
4805018,Strathmore,2013,Incorporations,,101.00000
4805018,Strathmore,2014,Incorporations,,118.00000
4805018,Strathmore,2015,Incorporations,,103.00000
4805018,Strathmore,2016,Incorporations,,79.00000
4805018,Strathmore,2017,Incorporations,,113.00000
4805018,Strathmore,2018,Incorporations,,98.00000
4805018,Strathmore,2019,Incorporations,,105.00000
4805018,Strathmore,2020,Incorporations,,81.00000
4805018,Strathmore,2021,Incorporations,,88.00000
4805018,Strathmore,2022,Incorporations,,65.00000
4805019,Hussar,2001,Incorporations,,1.00000
4805019,Hussar,2004,Incorporations,,2.00000
4805019,Hussar,2005,Incorporations,,1.00000
4805019,Hussar,2006,Incorporations,,1.00000
4805019,Hussar,2007,Incorporations,,2.00000
4805019,Hussar,2008,Incorporations,,1.00000
4805019,Hussar,2009,Incorporations,,1.00000
4805019,Hussar,2011,Incorporations,,1.00000
4805019,Hussar,2013,Incorporations,,1.00000
4805019,Hussar,2014,Incorporations,,2.00000
4805019,Hussar,2016,Incorporations,,2.00000
4805019,Hussar,2017,Incorporations,,1.00000
4805019,Hussar,2020,Incorporations,,2.00000
4805019,Hussar,2021,Incorporations,,1.00000
4805019,Hussar,2022,Incorporations,,1.00000
4805021,Standard,2000,Incorporations,,5.00000
4805021,Standard,2001,Incorporations,,4.00000
4805021,Standard,2002,Incorporations,,2.00000
4805021,Standard,2003,Incorporations,,5.00000
4805021,Standard,2004,Incorporations,,2.00000
4805021,Standard,2005,Incorporations,,8.00000
4805021,Standard,2006,Incorporations,,4.00000
4805021,Standard,2007,Incorporations,,1.00000
4805021,Standard,2009,Incorporations,,1.00000
4805021,Standard,2010,Incorporations,,1.00000
4805021,Standard,2011,Incorporations,,2.00000
4805021,Standard,2012,Incorporations,,4.00000
4805021,Standard,2013,Incorporations,,4.00000
4805021,Standard,2014,Incorporations,,3.00000
4805021,Standard,2015,Incorporations,,4.00000
4805021,Standard,2016,Incorporations,,3.00000
4805021,Standard,2017,Incorporations,,1.00000
4805021,Standard,2018,Incorporations,,3.00000
4805021,Standard,2019,Incorporations,,2.00000
4805021,Standard,2020,Incorporations,,4.00000
4805021,Standard,2021,Incorporations,,4.00000
4805021,Standard,2022,Incorporations,,2.00000
4805022,Rockyford,2001,Incorporations,,1.00000
4805022,Rockyford,2004,Incorporations,,1.00000
4805022,Rockyford,2005,Incorporations,,4.00000
4805022,Rockyford,2006,Incorporations,,1.00000
4805022,Rockyford,2007,Incorporations,,4.00000
4805022,Rockyford,2008,Incorporations,,3.00000
4805022,Rockyford,2009,Incorporations,,1.00000
4805022,Rockyford,2010,Incorporations,,2.00000
4805022,Rockyford,2011,Incorporations,,1.00000
4805022,Rockyford,2012,Incorporations,,2.00000
4805022,Rockyford,2013,Incorporations,,3.00000
4805022,Rockyford,2014,Incorporations,,1.00000
4805022,Rockyford,2015,Incorporations,,3.00000
4805022,Rockyford,2016,Incorporations,,2.00000
4805022,Rockyford,2017,Incorporations,,2.00000
4805022,Rockyford,2018,Incorporations,,2.00000
4805022,Rockyford,2019,Incorporations,,2.00000
4805022,Rockyford,2021,Incorporations,,5.00000
4805022,Rockyford,2022,Incorporations,,3.00000
4805026,Drumheller,2000,Incorporations,,58.00000
4805026,Drumheller,2001,Incorporations,,52.00000
4805026,Drumheller,2002,Incorporations,,46.00000
4805026,Drumheller,2003,Incorporations,,54.00000
4805026,Drumheller,2004,Incorporations,,55.00000
4805026,Drumheller,2005,Incorporations,,74.00000
4805026,Drumheller,2006,Incorporations,,85.00000
4805026,Drumheller,2007,Incorporations,,81.00000
4805026,Drumheller,2008,Incorporations,,80.00000
4805026,Drumheller,2009,Incorporations,,51.00000
4805026,Drumheller,2010,Incorporations,,44.00000
4805026,Drumheller,2011,Incorporations,,55.00000
4805026,Drumheller,2012,Incorporations,,56.00000
4805026,Drumheller,2013,Incorporations,,68.00000
4805026,Drumheller,2014,Incorporations,,61.00000
4805026,Drumheller,2015,Incorporations,,63.00000
4805026,Drumheller,2016,Incorporations,,41.00000
4805026,Drumheller,2017,Incorporations,,67.00000
4805026,Drumheller,2018,Incorporations,,60.00000
4805026,Drumheller,2019,Incorporations,,60.00000
4805026,Drumheller,2020,Incorporations,,95.00000
4805026,Drumheller,2021,Incorporations,,85.00000
4805026,Drumheller,2022,Incorporations,,150.00000
4805031,Starland County,2000,Incorporations,,2.00000
4805031,Starland County,2002,Incorporations,,1.00000
4805031,Starland County,2003,Incorporations,,2.00000
4805031,Starland County,2004,Incorporations,,4.00000
4805031,Starland County,2005,Incorporations,,1.00000
4805031,Starland County,2006,Incorporations,,1.00000
4805031,Starland County,2007,Incorporations,,1.00000
4805031,Starland County,2008,Incorporations,,1.00000
4805031,Starland County,2009,Incorporations,,4.00000
4805031,Starland County,2010,Incorporations,,1.00000
4805031,Starland County,2011,Incorporations,,1.00000
4805031,Starland County,2012,Incorporations,,1.00000
4805031,Starland County,2013,Incorporations,,1.00000
4805031,Starland County,2015,Incorporations,,1.00000
4805031,Starland County,2021,Incorporations,,1.00000
4805031,Starland County,2022,Incorporations,,1.00000
4805034,Delia,2000,Incorporations,,1.00000
4805034,Delia,2001,Incorporations,,4.00000
4805034,Delia,2002,Incorporations,,3.00000
4805034,Delia,2003,Incorporations,,1.00000
4805034,Delia,2004,Incorporations,,4.00000
4805034,Delia,2005,Incorporations,,2.00000
4805034,Delia,2006,Incorporations,,1.00000
4805034,Delia,2007,Incorporations,,1.00000
4805034,Delia,2008,Incorporations,,1.00000
4805034,Delia,2009,Incorporations,,1.00000
4805034,Delia,2010,Incorporations,,2.00000
4805034,Delia,2011,Incorporations,,1.00000
4805034,Delia,2012,Incorporations,,2.00000
4805034,Delia,2013,Incorporations,,1.00000
4805034,Delia,2014,Incorporations,,1.00000
4805034,Delia,2015,Incorporations,,2.00000
4805034,Delia,2016,Incorporations,,1.00000
4805034,Delia,2017,Incorporations,,5.00000
4805034,Delia,2018,Incorporations,,4.00000
4805034,Delia,2019,Incorporations,,2.00000
4805034,Delia,2020,Incorporations,,1.00000
4805034,Delia,2021,Incorporations,,2.00000
4805036,Munson,2003,Incorporations,,1.00000
4805036,Munson,2004,Incorporations,,2.00000
4805036,Munson,2005,Incorporations,,1.00000
4805036,Munson,2008,Incorporations,,1.00000
4805036,Munson,2010,Incorporations,,1.00000
4805036,Munson,2015,Incorporations,,1.00000
4805036,Munson,2016,Incorporations,,2.00000
4805036,Munson,2017,Incorporations,,2.00000
4805036,Munson,2018,Incorporations,,1.00000
4805038,Morrin,2001,Incorporations,,4.00000
4805038,Morrin,2002,Incorporations,,2.00000
4805038,Morrin,2005,Incorporations,,1.00000
4805038,Morrin,2006,Incorporations,,2.00000
4805038,Morrin,2007,Incorporations,,1.00000
4805038,Morrin,2011,Incorporations,,1.00000
4805038,Morrin,2013,Incorporations,,1.00000
4805038,Morrin,2016,Incorporations,,3.00000
4805038,Morrin,2019,Incorporations,,1.00000
4805038,Morrin,2021,Incorporations,,1.00000
4805038,Morrin,2022,Incorporations,,2.00000
4805041,Kneehill County,2002,Incorporations,,1.00000
4805041,Kneehill County,2003,Incorporations,,2.00000
4805041,Kneehill County,2005,Incorporations,,2.00000
4805041,Kneehill County,2006,Incorporations,,3.00000
4805041,Kneehill County,2007,Incorporations,,3.00000
4805041,Kneehill County,2008,Incorporations,,3.00000
4805041,Kneehill County,2009,Incorporations,,5.00000
4805041,Kneehill County,2010,Incorporations,,1.00000
4805041,Kneehill County,2011,Incorporations,,4.00000
4805041,Kneehill County,2012,Incorporations,,2.00000
4805041,Kneehill County,2013,Incorporations,,2.00000
4805041,Kneehill County,2014,Incorporations,,3.00000
4805041,Kneehill County,2015,Incorporations,,1.00000
4805041,Kneehill County,2016,Incorporations,,2.00000
4805041,Kneehill County,2017,Incorporations,,4.00000
4805041,Kneehill County,2018,Incorporations,,2.00000
4805041,Kneehill County,2019,Incorporations,,2.00000
4805041,Kneehill County,2020,Incorporations,,3.00000
4805041,Kneehill County,2021,Incorporations,,4.00000
4805041,Kneehill County,2022,Incorporations,,5.00000
4805042,Carbon,2000,Incorporations,,6.00000
4805042,Carbon,2001,Incorporations,,1.00000
4805042,Carbon,2002,Incorporations,,3.00000
4805042,Carbon,2003,Incorporations,,1.00000
4805042,Carbon,2004,Incorporations,,5.00000
4805042,Carbon,2005,Incorporations,,3.00000
4805042,Carbon,2006,Incorporations,,4.00000
4805042,Carbon,2007,Incorporations,,1.00000
4805042,Carbon,2008,Incorporations,,5.00000
4805042,Carbon,2009,Incorporations,,1.00000
4805042,Carbon,2010,Incorporations,,1.00000
4805042,Carbon,2011,Incorporations,,5.00000
4805042,Carbon,2012,Incorporations,,5.00000
4805042,Carbon,2013,Incorporations,,7.00000
4805042,Carbon,2014,Incorporations,,2.00000
4805042,Carbon,2015,Incorporations,,2.00000
4805042,Carbon,2016,Incorporations,,3.00000
4805042,Carbon,2017,Incorporations,,2.00000
4805042,Carbon,2018,Incorporations,,2.00000
4805042,Carbon,2019,Incorporations,,1.00000
4805042,Carbon,2020,Incorporations,,4.00000
4805042,Carbon,2021,Incorporations,,1.00000
4805042,Carbon,2022,Incorporations,,5.00000
4808012,Sylvan Lake,2000,Incorporations,,57.00000
4808012,Sylvan Lake,2001,Incorporations,,66.00000
4808012,Sylvan Lake,2002,Incorporations,,68.00000
4808012,Sylvan Lake,2003,Incorporations,,87.00000
4808012,Sylvan Lake,2004,Incorporations,,98.00000
4808012,Sylvan Lake,2005,Incorporations,,100.00000
4808012,Sylvan Lake,2006,Incorporations,,138.00000
4808012,Sylvan Lake,2007,Incorporations,,141.00000
4808012,Sylvan Lake,2008,Incorporations,,134.00000
4808012,Sylvan Lake,2009,Incorporations,,94.00000
4808012,Sylvan Lake,2010,Incorporations,,114.00000
4808012,Sylvan Lake,2011,Incorporations,,141.00000
4808012,Sylvan Lake,2012,Incorporations,,144.00000
4808012,Sylvan Lake,2013,Incorporations,,143.00000
4808012,Sylvan Lake,2014,Incorporations,,166.00000
4808012,Sylvan Lake,2015,Incorporations,,125.00000
4808012,Sylvan Lake,2016,Incorporations,,102.00000
4808012,Sylvan Lake,2017,Incorporations,,109.00000
4808012,Sylvan Lake,2018,Incorporations,,114.00000
4808012,Sylvan Lake,2019,Incorporations,,85.00000
4808012,Sylvan Lake,2020,Incorporations,,88.00000
4808012,Sylvan Lake,2021,Incorporations,,116.00000
4808012,Sylvan Lake,2022,Incorporations,,117.00000
4808013,Norglenwold,2000,Incorporations,,4.00000
4808013,Norglenwold,2001,Incorporations,,7.00000
4808013,Norglenwold,2002,Incorporations,,5.00000
4808013,Norglenwold,2003,Incorporations,,2.00000
4808013,Norglenwold,2004,Incorporations,,5.00000
4808013,Norglenwold,2005,Incorporations,,4.00000
4808013,Norglenwold,2006,Incorporations,,10.00000
4808013,Norglenwold,2007,Incorporations,,5.00000
4808013,Norglenwold,2008,Incorporations,,5.00000
4808013,Norglenwold,2009,Incorporations,,8.00000
4808013,Norglenwold,2010,Incorporations,,5.00000
4808013,Norglenwold,2011,Incorporations,,10.00000
4808013,Norglenwold,2012,Incorporations,,4.00000
4808013,Norglenwold,2014,Incorporations,,5.00000
4808013,Norglenwold,2015,Incorporations,,6.00000
4808013,Norglenwold,2016,Incorporations,,3.00000
4808013,Norglenwold,2017,Incorporations,,4.00000
4808013,Norglenwold,2018,Incorporations,,5.00000
4808013,Norglenwold,2019,Incorporations,,5.00000
4808013,Norglenwold,2020,Incorporations,,2.00000
4808013,Norglenwold,2021,Incorporations,,1.00000
4808013,Norglenwold,2022,Incorporations,,4.00000
4801009,Foremost,2002,Incorporations,,1.00000
4801009,Foremost,2003,Incorporations,,1.00000
4801009,Foremost,2006,Incorporations,,1.00000
4801009,Foremost,2007,Incorporations,,2.00000
4801009,Foremost,2008,Incorporations,,1.00000
4801009,Foremost,2009,Incorporations,,2.00000
4801009,Foremost,2010,Incorporations,,3.00000
4801009,Foremost,2011,Incorporations,,1.00000
4801009,Foremost,2013,Incorporations,,1.00000
4801009,Foremost,2014,Incorporations,,1.00000
4801009,Foremost,2015,Incorporations,,1.00000
4801009,Foremost,2016,Incorporations,,1.00000
4801009,Foremost,2018,Incorporations,,6.00000
4801009,Foremost,2019,Incorporations,,3.00000
4801009,Foremost,2020,Incorporations,,1.00000
4801009,Foremost,2022,Incorporations,,1.00000
4801014,Bow Island,2001,Incorporations,,3.00000
4801014,Bow Island,2002,Incorporations,,4.00000
4801014,Bow Island,2003,Incorporations,,1.00000
4801014,Bow Island,2004,Incorporations,,5.00000
4801014,Bow Island,2005,Incorporations,,7.00000
4801014,Bow Island,2006,Incorporations,,8.00000
4801014,Bow Island,2007,Incorporations,,9.00000
4801014,Bow Island,2008,Incorporations,,10.00000
4801014,Bow Island,2009,Incorporations,,5.00000
4801014,Bow Island,2010,Incorporations,,7.00000
4801014,Bow Island,2011,Incorporations,,5.00000
4801014,Bow Island,2012,Incorporations,,2.00000
4801014,Bow Island,2013,Incorporations,,5.00000
4801014,Bow Island,2014,Incorporations,,6.00000
4801014,Bow Island,2015,Incorporations,,9.00000
4801014,Bow Island,2016,Incorporations,,12.00000
4801014,Bow Island,2017,Incorporations,,3.00000
4801014,Bow Island,2018,Incorporations,,6.00000
4801014,Bow Island,2019,Incorporations,,5.00000
4801014,Bow Island,2020,Incorporations,,6.00000
4801014,Bow Island,2021,Incorporations,,9.00000
4801014,Bow Island,2022,Incorporations,,9.00000
4801018,Redcliff,2000,Incorporations,,13.00000
4801018,Redcliff,2001,Incorporations,,5.00000
4801018,Redcliff,2002,Incorporations,,10.00000
4801018,Redcliff,2003,Incorporations,,14.00000
4801018,Redcliff,2004,Incorporations,,14.00000
4801018,Redcliff,2005,Incorporations,,21.00000
4801018,Redcliff,2006,Incorporations,,27.00000
4801018,Redcliff,2007,Incorporations,,24.00000
4801018,Redcliff,2008,Incorporations,,31.00000
4801018,Redcliff,2009,Incorporations,,11.00000
4801018,Redcliff,2010,Incorporations,,21.00000
4801018,Redcliff,2011,Incorporations,,17.00000
4801018,Redcliff,2012,Incorporations,,18.00000
4801018,Redcliff,2013,Incorporations,,14.00000
4801018,Redcliff,2014,Incorporations,,13.00000
4801018,Redcliff,2015,Incorporations,,11.00000
4801018,Redcliff,2016,Incorporations,,17.00000
4801018,Redcliff,2017,Incorporations,,15.00000
4801018,Redcliff,2018,Incorporations,,15.00000
4801018,Redcliff,2019,Incorporations,,12.00000
4801018,Redcliff,2020,Incorporations,,18.00000
4801018,Redcliff,2021,Incorporations,,16.00000
4801018,Redcliff,2022,Incorporations,,19.00000
4802001,Warner County No. 5,2000,Incorporations,,2.00000
4802001,Warner County No. 5,2001,Incorporations,,2.00000
4802001,Warner County No. 5,2003,Incorporations,,2.00000
4802001,Warner County No. 5,2006,Incorporations,,4.00000
4802001,Warner County No. 5,2007,Incorporations,,4.00000
4802001,Warner County No. 5,2008,Incorporations,,1.00000
4802001,Warner County No. 5,2009,Incorporations,,3.00000
4802001,Warner County No. 5,2010,Incorporations,,1.00000
4802001,Warner County No. 5,2011,Incorporations,,4.00000
4802001,Warner County No. 5,2012,Incorporations,,1.00000
4802001,Warner County No. 5,2013,Incorporations,,1.00000
4802001,Warner County No. 5,2014,Incorporations,,5.00000
4802001,Warner County No. 5,2015,Incorporations,,2.00000
4802001,Warner County No. 5,2016,Incorporations,,4.00000
4802001,Warner County No. 5,2017,Incorporations,,4.00000
4802001,Warner County No. 5,2018,Incorporations,,4.00000
4802001,Warner County No. 5,2019,Incorporations,,1.00000
4802001,Warner County No. 5,2020,Incorporations,,2.00000
4802001,Warner County No. 5,2021,Incorporations,,2.00000
4802001,Warner County No. 5,2022,Incorporations,,4.00000
4802002,Coutts,2000,Incorporations,,1.00000
4802002,Coutts,2001,Incorporations,,1.00000
4802002,Coutts,2005,Incorporations,,2.00000
4802002,Coutts,2006,Incorporations,,1.00000
4802002,Coutts,2009,Incorporations,,1.00000
4802002,Coutts,2010,Incorporations,,3.00000
4802002,Coutts,2011,Incorporations,,2.00000
4802002,Coutts,2012,Incorporations,,2.00000
4802002,Coutts,2016,Incorporations,,1.00000
4802002,Coutts,2021,Incorporations,,1.00000
4802002,Coutts,2022,Incorporations,,1.00000
4802004,Milk River,2000,Incorporations,,2.00000
4802004,Milk River,2001,Incorporations,,1.00000
4802004,Milk River,2002,Incorporations,,4.00000
4802004,Milk River,2004,Incorporations,,1.00000
4802004,Milk River,2005,Incorporations,,7.00000
4802004,Milk River,2006,Incorporations,,2.00000
4802004,Milk River,2007,Incorporations,,1.00000
4802004,Milk River,2008,Incorporations,,1.00000
4802004,Milk River,2009,Incorporations,,1.00000
4802004,Milk River,2010,Incorporations,,2.00000
4802004,Milk River,2011,Incorporations,,3.00000
4802004,Milk River,2012,Incorporations,,3.00000
4802004,Milk River,2014,Incorporations,,1.00000
4802004,Milk River,2015,Incorporations,,1.00000
4802004,Milk River,2016,Incorporations,,7.00000
4802004,Milk River,2018,Incorporations,,2.00000
4802004,Milk River,2019,Incorporations,,2.00000
4802004,Milk River,2020,Incorporations,,1.00000
4802004,Milk River,2021,Incorporations,,4.00000
4802004,Milk River,2022,Incorporations,,3.00000
4802006,Warner,2000,Incorporations,,2.00000
4802006,Warner,2004,Incorporations,,2.00000
4802006,Warner,2006,Incorporations,,2.00000
4802006,Warner,2009,Incorporations,,1.00000
4802006,Warner,2010,Incorporations,,2.00000
4802006,Warner,2013,Incorporations,,1.00000
4802006,Warner,2015,Incorporations,,4.00000
4802006,Warner,2017,Incorporations,,1.00000
4802006,Warner,2019,Incorporations,,2.00000
4802006,Warner,2020,Incorporations,,1.00000
4802006,Warner,2021,Incorporations,,1.00000
4802006,Warner,2022,Incorporations,,2.00000
4807048,Hardisty,2000,Incorporations,,3.00000
4807048,Hardisty,2001,Incorporations,,6.00000
4807048,Hardisty,2002,Incorporations,,4.00000
4807048,Hardisty,2003,Incorporations,,2.00000
4807048,Hardisty,2004,Incorporations,,3.00000
4807048,Hardisty,2005,Incorporations,,5.00000
4807048,Hardisty,2006,Incorporations,,4.00000
4807048,Hardisty,2007,Incorporations,,7.00000
4807048,Hardisty,2008,Incorporations,,3.00000
4807048,Hardisty,2009,Incorporations,,4.00000
4807048,Hardisty,2010,Incorporations,,3.00000
4807048,Hardisty,2011,Incorporations,,3.00000
4807048,Hardisty,2012,Incorporations,,4.00000
4807048,Hardisty,2013,Incorporations,,3.00000
4807048,Hardisty,2014,Incorporations,,3.00000
4807048,Hardisty,2015,Incorporations,,2.00000
4807048,Hardisty,2017,Incorporations,,1.00000
4807048,Hardisty,2018,Incorporations,,3.00000
4807048,Hardisty,2019,Incorporations,,2.00000
4807048,Hardisty,2020,Incorporations,,6.00000
4807048,Hardisty,2021,Incorporations,,2.00000
4807048,Hardisty,2022,Incorporations,,6.00000
4807049,Wainwright No. 61,2012,Incorporations,,1.00000
4807049,Wainwright No. 61,2014,Incorporations,,1.00000
4807049,Wainwright No. 61,2017,Incorporations,,1.00000
4807051,Chauvin,2006,Incorporations,,1.00000
4807051,Chauvin,2007,Incorporations,,1.00000
4807051,Chauvin,2008,Incorporations,,1.00000
4807051,Chauvin,2009,Incorporations,,2.00000
4807051,Chauvin,2010,Incorporations,,1.00000
4807051,Chauvin,2015,Incorporations,,1.00000
4807051,Chauvin,2016,Incorporations,,1.00000
4807051,Chauvin,2019,Incorporations,,1.00000
4807051,Chauvin,2020,Incorporations,,1.00000
4807051,Chauvin,2021,Incorporations,,2.00000
4807051,Chauvin,2022,Incorporations,,1.00000
4807052,Edgerton,2001,Incorporations,,1.00000
4807052,Edgerton,2003,Incorporations,,1.00000
4807052,Edgerton,2004,Incorporations,,2.00000
4807052,Edgerton,2005,Incorporations,,1.00000
4807052,Edgerton,2007,Incorporations,,1.00000
4807052,Edgerton,2008,Incorporations,,2.00000
4807052,Edgerton,2009,Incorporations,,1.00000
4807052,Edgerton,2010,Incorporations,,1.00000
4807052,Edgerton,2011,Incorporations,,1.00000
4807052,Edgerton,2012,Incorporations,,1.00000
4807052,Edgerton,2014,Incorporations,,3.00000
4807052,Edgerton,2016,Incorporations,,1.00000
4807052,Edgerton,2017,Incorporations,,1.00000
4807052,Edgerton,2018,Incorporations,,2.00000
4807052,Edgerton,2020,Incorporations,,1.00000
4807052,Edgerton,2022,Incorporations,,1.00000
4807054,Wainwright,2000,Incorporations,,32.00000
4807054,Wainwright,2001,Incorporations,,48.00000
4807054,Wainwright,2002,Incorporations,,40.00000
4807054,Wainwright,2003,Incorporations,,47.00000
4807054,Wainwright,2004,Incorporations,,51.00000
4807054,Wainwright,2005,Incorporations,,56.00000
4807054,Wainwright,2006,Incorporations,,66.00000
4807054,Wainwright,2007,Incorporations,,63.00000
4807054,Wainwright,2008,Incorporations,,60.00000
4807054,Wainwright,2009,Incorporations,,37.00000
4807054,Wainwright,2010,Incorporations,,48.00000
4807054,Wainwright,2011,Incorporations,,70.00000
4807054,Wainwright,2012,Incorporations,,69.00000
4807054,Wainwright,2013,Incorporations,,69.00000
4807054,Wainwright,2014,Incorporations,,68.00000
4807054,Wainwright,2015,Incorporations,,39.00000
4807054,Wainwright,2016,Incorporations,,46.00000
4807054,Wainwright,2017,Incorporations,,44.00000
4807054,Wainwright,2018,Incorporations,,56.00000
4807054,Wainwright,2019,Incorporations,,40.00000
4807054,Wainwright,2020,Incorporations,,26.00000
4807054,Wainwright,2021,Incorporations,,34.00000
4807054,Wainwright,2022,Incorporations,,52.00000
4807056,Irma,2001,Incorporations,,2.00000
4807056,Irma,2003,Incorporations,,1.00000
4807056,Irma,2004,Incorporations,,1.00000
4807056,Irma,2005,Incorporations,,3.00000
4807056,Irma,2007,Incorporations,,6.00000
4807056,Irma,2009,Incorporations,,1.00000
4807056,Irma,2010,Incorporations,,1.00000
4807056,Irma,2011,Incorporations,,3.00000
4807056,Irma,2012,Incorporations,,1.00000
4807056,Irma,2013,Incorporations,,4.00000
4807056,Irma,2015,Incorporations,,1.00000
4807056,Irma,2016,Incorporations,,2.00000
4807056,Irma,2017,Incorporations,,1.00000
4807056,Irma,2020,Incorporations,,2.00000
4807056,Irma,2022,Incorporations,,4.00000
4808001,Red Deer County,2000,Incorporations,,19.00000
4808001,Red Deer County,2001,Incorporations,,25.00000
4808001,Red Deer County,2002,Incorporations,,25.00000
4808001,Red Deer County,2003,Incorporations,,39.00000
4808001,Red Deer County,2004,Incorporations,,34.00000
4808001,Red Deer County,2005,Incorporations,,57.00000
4808001,Red Deer County,2006,Incorporations,,56.00000
4808001,Red Deer County,2007,Incorporations,,51.00000
4808001,Red Deer County,2008,Incorporations,,40.00000
4808001,Red Deer County,2009,Incorporations,,28.00000
4808001,Red Deer County,2010,Incorporations,,31.00000
4808001,Red Deer County,2011,Incorporations,,36.00000
4808001,Red Deer County,2012,Incorporations,,35.00000
4808001,Red Deer County,2013,Incorporations,,47.00000
4808001,Red Deer County,2014,Incorporations,,41.00000
4808001,Red Deer County,2015,Incorporations,,41.00000
4808001,Red Deer County,2016,Incorporations,,42.00000
4808001,Red Deer County,2017,Incorporations,,64.00000
4808001,Red Deer County,2018,Incorporations,,59.00000
4808001,Red Deer County,2019,Incorporations,,78.00000
4808001,Red Deer County,2020,Incorporations,,46.00000
4808001,Red Deer County,2021,Incorporations,,127.00000
4808001,Red Deer County,2022,Incorporations,,140.00000
4808002,Elnora,2000,Incorporations,,1.00000
4808002,Elnora,2001,Incorporations,,1.00000
4808002,Elnora,2002,Incorporations,,1.00000
4808002,Elnora,2004,Incorporations,,2.00000
4808002,Elnora,2005,Incorporations,,4.00000
4808002,Elnora,2009,Incorporations,,1.00000
4808002,Elnora,2010,Incorporations,,3.00000
4808002,Elnora,2011,Incorporations,,1.00000
4808002,Elnora,2014,Incorporations,,1.00000
4808002,Elnora,2015,Incorporations,,1.00000
4808002,Elnora,2017,Incorporations,,1.00000
4808002,Elnora,2018,Incorporations,,2.00000
4808002,Elnora,2020,Incorporations,,4.00000
4808002,Elnora,2021,Incorporations,,3.00000
4808002,Elnora,2022,Incorporations,,3.00000
4805009,Milo,2001,Incorporations,,1.00000
4805009,Milo,2003,Incorporations,,3.00000
4805009,Milo,2004,Incorporations,,1.00000
