CSDUID,CSD,Period,IndicatorSummaryDescription,UnitOfMeasure,OriginalValue
4808006,Bowden,2003,Dwelling Units,,479.00000
4808006,Bowden,2004,Dwelling Units,,488.00000
4808006,Bowden,2005,Dwelling Units,,487.00000
4808006,Bowden,2006,Dwelling Units,,500.00000
4808006,Bowden,2007,Dwelling Units,,515.00000
4808006,Bowden,2008,Dwelling Units,,507.00000
4808006,Bowden,2009,Dwelling Units,,507.00000
4808006,Bowden,2010,Dwelling Units,,518.00000
4808006,Bowden,2011,Dwelling Units,,517.00000
4808006,Bowden,2012,Dwelling Units,,594.00000
4808006,Bowden,2013,Dwelling Units,,599.00000
4808006,Bowden,2014,Dwelling Units,,599.00000
4808006,Bowden,2015,Dwelling Units,,602.00000
4808006,Bowden,2016,Dwelling Units,,605.00000
4808006,Bowden,2017,Dwelling Units,,605.00000
4808006,Bowden,2018,Dwelling Units,,605.00000
4808006,Bowden,2019,Dwelling Units,,605.00000
4808006,Bowden,2020,Dwelling Units,,605.00000
4808006,Bowden,2021,Dwelling Units,,605.00000
4808008,Innisfail,1994,Dwelling Units,,2447.00000
4808008,Innisfail,1995,Dwelling Units,,2499.00000
4808008,Innisfail,1996,Dwelling Units,,2657.00000
4808008,Innisfail,1997,Dwelling Units,,2699.00000
4808008,Innisfail,1998,Dwelling Units,,2847.00000
4808008,Innisfail,1999,Dwelling Units,,2847.00000
4808008,Innisfail,2000,Dwelling Units,,2892.00000
4808008,Innisfail,2001,Dwelling Units,,2948.00000
4808008,Innisfail,2002,Dwelling Units,,3089.00000
4808008,Innisfail,2003,Dwelling Units,,3175.00000
4808008,Innisfail,2004,Dwelling Units,,3206.00000
4808008,Innisfail,2005,Dwelling Units,,3250.00000
4808008,Innisfail,2006,Dwelling Units,,3281.00000
4808008,Innisfail,2007,Dwelling Units,,3308.00000
4808008,Innisfail,2008,Dwelling Units,,3354.00000
4808008,Innisfail,2009,Dwelling Units,,3920.00000
4808008,Innisfail,2010,Dwelling Units,,3712.00000
4808008,Innisfail,2011,Dwelling Units,,3752.00000
4808008,Innisfail,2012,Dwelling Units,,3758.00000
4808008,Innisfail,2013,Dwelling Units,,3767.00000
4808008,Innisfail,2014,Dwelling Units,,3812.00000
4808008,Innisfail,2015,Dwelling Units,,3813.00000
4808008,Innisfail,2016,Dwelling Units,,3819.00000
4808008,Innisfail,2017,Dwelling Units,,3821.00000
4808008,Innisfail,2018,Dwelling Units,,3825.00000
4808008,Innisfail,2019,Dwelling Units,,3836.00000
4808008,Innisfail,2020,Dwelling Units,,3840.00000
4808008,Innisfail,2021,Dwelling Units,,3860.00000
4808009,Penhold,1994,Dwelling Units,,540.00000
4808009,Penhold,1995,Dwelling Units,,552.00000
4808009,Penhold,1996,Dwelling Units,,581.00000
4808009,Penhold,1997,Dwelling Units,,582.00000
4808009,Penhold,1998,Dwelling Units,,600.00000
4808009,Penhold,1999,Dwelling Units,,598.00000
4808009,Penhold,2000,Dwelling Units,,618.00000
4808009,Penhold,2001,Dwelling Units,,624.00000
4808009,Penhold,2002,Dwelling Units,,649.00000
4808009,Penhold,2003,Dwelling Units,,689.00000
4808009,Penhold,2004,Dwelling Units,,712.00000
4808009,Penhold,2005,Dwelling Units,,720.00000
4808009,Penhold,2006,Dwelling Units,,750.00000
4808009,Penhold,2007,Dwelling Units,,824.00000
4808009,Penhold,2008,Dwelling Units,,857.00000
4808009,Penhold,2009,Dwelling Units,,861.00000
4808009,Penhold,2010,Dwelling Units,,901.00000
4808009,Penhold,2011,Dwelling Units,,955.00000
4808009,Penhold,2012,Dwelling Units,,1036.00000
4808009,Penhold,2013,Dwelling Units,,1280.00000
4808009,Penhold,2014,Dwelling Units,,1376.00000
4808009,Penhold,2015,Dwelling Units,,1376.00000
4808009,Penhold,2016,Dwelling Units,,1376.00000
4808009,Penhold,2017,Dwelling Units,,1472.00000
4808009,Penhold,2018,Dwelling Units,,1496.00000
4808009,Penhold,2019,Dwelling Units,,1496.00000
4808009,Penhold,2020,Dwelling Units,,1510.00000
4808009,Penhold,2021,Dwelling Units,,1510.00000
4808024,Eckville,1994,Dwelling Units,,349.00000
4808024,Eckville,1995,Dwelling Units,,349.00000
4808024,Eckville,1996,Dwelling Units,,346.00000
4808024,Eckville,1997,Dwelling Units,,346.00000
4808024,Eckville,1998,Dwelling Units,,351.00000
4808024,Eckville,1999,Dwelling Units,,355.00000
4808024,Eckville,2000,Dwelling Units,,360.00000
4808024,Eckville,2001,Dwelling Units,,364.00000
4808024,Eckville,2002,Dwelling Units,,372.00000
4808024,Eckville,2003,Dwelling Units,,392.00000
4808024,Eckville,2004,Dwelling Units,,380.00000
4808024,Eckville,2005,Dwelling Units,,384.00000
4808024,Eckville,2006,Dwelling Units,,432.00000
4808024,Eckville,2007,Dwelling Units,,433.00000
4808024,Eckville,2008,Dwelling Units,,471.00000
4808024,Eckville,2009,Dwelling Units,,475.00000
4808024,Eckville,2010,Dwelling Units,,480.00000
4808024,Eckville,2011,Dwelling Units,,485.00000
4808024,Eckville,2012,Dwelling Units,,485.00000
4808024,Eckville,2013,Dwelling Units,,489.00000
4808024,Eckville,2014,Dwelling Units,,495.00000
4808024,Eckville,2015,Dwelling Units,,497.00000
4808024,Eckville,2016,Dwelling Units,,491.00000
4808024,Eckville,2017,Dwelling Units,,499.00000
4808024,Eckville,2018,Dwelling Units,,499.00000
4808024,Eckville,2019,Dwelling Units,,499.00000
4808024,Eckville,2020,Dwelling Units,,499.00000
4808024,Eckville,2021,Dwelling Units,,499.00000
4808026,Bentley,1994,Dwelling Units,,352.00000
4808026,Bentley,1995,Dwelling Units,,352.00000
4808026,Bentley,1996,Dwelling Units,,370.00000
4808026,Bentley,1997,Dwelling Units,,375.00000
4808026,Bentley,1998,Dwelling Units,,375.00000
4808026,Bentley,1999,Dwelling Units,,383.00000
4808026,Bentley,2000,Dwelling Units,,388.00000
4808026,Bentley,2001,Dwelling Units,,400.00000
4808026,Bentley,2002,Dwelling Units,,400.00000
4808026,Bentley,2003,Dwelling Units,,410.00000
4808026,Bentley,2004,Dwelling Units,,412.00000
4808026,Bentley,2005,Dwelling Units,,413.00000
4808026,Bentley,2006,Dwelling Units,,418.00000
4808026,Bentley,2007,Dwelling Units,,423.00000
4808026,Bentley,2008,Dwelling Units,,425.00000
4808026,Bentley,2009,Dwelling Units,,425.00000
4808026,Bentley,2010,Dwelling Units,,425.00000
4808026,Bentley,2011,Dwelling Units,,425.00000
4808026,Bentley,2012,Dwelling Units,,426.00000
4808026,Bentley,2013,Dwelling Units,,426.00000
4808026,Bentley,2014,Dwelling Units,,427.00000
4808026,Bentley,2015,Dwelling Units,,427.00000
4808026,Bentley,2016,Dwelling Units,,427.00000
4808026,Bentley,2017,Dwelling Units,,427.00000
4808026,Bentley,2018,Dwelling Units,,427.00000
4808026,Bentley,2019,Dwelling Units,,427.00000
4808026,Bentley,2020,Dwelling Units,,427.00000
4808026,Bentley,2021,Dwelling Units,,427.00000
4808029,Blackfalds,1994,Dwelling Units,,601.00000
4808029,Blackfalds,1995,Dwelling Units,,601.00000
4808029,Blackfalds,1996,Dwelling Units,,627.00000
4808029,Blackfalds,1997,Dwelling Units,,758.00000
4808029,Blackfalds,1998,Dwelling Units,,789.00000
4808029,Blackfalds,1999,Dwelling Units,,871.00000
4808029,Blackfalds,2000,Dwelling Units,,1238.00000
4808029,Blackfalds,2001,Dwelling Units,,1238.00000
4808029,Blackfalds,2002,Dwelling Units,,1410.00000
4808029,Blackfalds,2003,Dwelling Units,,1499.00000
4808029,Blackfalds,2004,Dwelling Units,,1321.00000
4808029,Blackfalds,2005,Dwelling Units,,1854.00000
4808029,Blackfalds,2006,Dwelling Units,,2137.00000
4808029,Blackfalds,2007,Dwelling Units,,2124.00000
4808029,Blackfalds,2008,Dwelling Units,,2128.00000
4808029,Blackfalds,2009,Dwelling Units,,2430.00000
4808029,Blackfalds,2010,Dwelling Units,,2480.00000
4808029,Blackfalds,2011,Dwelling Units,,3032.00000
4808029,Blackfalds,2012,Dwelling Units,,3083.00000
4808029,Blackfalds,2013,Dwelling Units,,3173.00000
4808029,Blackfalds,2014,Dwelling Units,,3361.00000
4808029,Blackfalds,2015,Dwelling Units,,3917.00000
4808029,Blackfalds,2016,Dwelling Units,,4095.00000
4808029,Blackfalds,2017,Dwelling Units,,4337.00000
4808029,Blackfalds,2018,Dwelling Units,,4337.00000
4808029,Blackfalds,2019,Dwelling Units,,4337.00000
4808029,Blackfalds,2020,Dwelling Units,,4337.00000
4808029,Blackfalds,2021,Dwelling Units,,4337.00000
4807028,Rochon Sands,1994,Dwelling Units,,20.00000
4807028,Rochon Sands,1995,Dwelling Units,,20.00000
4807028,Rochon Sands,1996,Dwelling Units,,22.00000
4807028,Rochon Sands,1997,Dwelling Units,,22.00000
4807028,Rochon Sands,1998,Dwelling Units,,22.00000
4807028,Rochon Sands,1999,Dwelling Units,,22.00000
4807028,Rochon Sands,2000,Dwelling Units,,22.00000
4807028,Rochon Sands,2001,Dwelling Units,,56.00000
4807028,Rochon Sands,2002,Dwelling Units,,31.00000
4807028,Rochon Sands,2003,Dwelling Units,,33.00000
4807028,Rochon Sands,2004,Dwelling Units,,33.00000
4807028,Rochon Sands,2005,Dwelling Units,,29.00000
4807028,Rochon Sands,2006,Dwelling Units,,29.00000
4807028,Rochon Sands,2007,Dwelling Units,,29.00000
4807028,Rochon Sands,2008,Dwelling Units,,29.00000
4807028,Rochon Sands,2009,Dwelling Units,,29.00000
4807028,Rochon Sands,2010,Dwelling Units,,29.00000
4807028,Rochon Sands,2011,Dwelling Units,,29.00000
4807028,Rochon Sands,2012,Dwelling Units,,29.00000
4807028,Rochon Sands,2013,Dwelling Units,,29.00000
4807028,Rochon Sands,2014,Dwelling Units,,29.00000
4807028,Rochon Sands,2015,Dwelling Units,,29.00000
4807028,Rochon Sands,2016,Dwelling Units,,29.00000
4807028,Rochon Sands,2017,Dwelling Units,,29.00000
4807028,Rochon Sands,2018,Dwelling Units,,29.00000
4807028,Rochon Sands,2019,Dwelling Units,,29.00000
4807028,Rochon Sands,2020,Dwelling Units,,29.00000
4807028,Rochon Sands,2021,Dwelling Units,,29.00000
4807029,Donalda,1994,Dwelling Units,,106.00000
4807029,Donalda,1995,Dwelling Units,,108.00000
4807029,Donalda,1996,Dwelling Units,,110.00000
4807029,Donalda,1997,Dwelling Units,,110.00000
4807029,Donalda,1998,Dwelling Units,,110.00000
4807029,Donalda,1999,Dwelling Units,,110.00000
4807029,Donalda,2000,Dwelling Units,,111.00000
4807029,Donalda,2001,Dwelling Units,,113.00000
4807029,Donalda,2002,Dwelling Units,,114.00000
4807029,Donalda,2003,Dwelling Units,,114.00000
4807029,Donalda,2004,Dwelling Units,,116.00000
4807029,Donalda,2005,Dwelling Units,,118.00000
4807029,Donalda,2006,Dwelling Units,,125.00000
4807029,Donalda,2007,Dwelling Units,,127.00000
4807029,Donalda,2008,Dwelling Units,,133.00000
4807029,Donalda,2009,Dwelling Units,,135.00000
4807029,Donalda,2010,Dwelling Units,,152.00000
4807029,Donalda,2011,Dwelling Units,,152.00000
4807029,Donalda,2012,Dwelling Units,,153.00000
4807029,Donalda,2013,Dwelling Units,,153.00000
4807029,Donalda,2014,Dwelling Units,,153.00000
4807029,Donalda,2015,Dwelling Units,,149.00000
4807029,Donalda,2016,Dwelling Units,,161.00000
4807029,Donalda,2017,Dwelling Units,,161.00000
4807029,Donalda,2018,Dwelling Units,,136.00000
4807029,Donalda,2019,Dwelling Units,,136.00000
4807029,Donalda,2020,Dwelling Units,,136.00000
4807029,Donalda,2021,Dwelling Units,,136.00000
4807031,Flagstaff County,1994,Dwelling Units,,191.00000
4807031,Flagstaff County,1995,Dwelling Units,,191.00000
4807031,Flagstaff County,1996,Dwelling Units,,191.00000
4807031,Flagstaff County,1997,Dwelling Units,,197.00000
4807031,Flagstaff County,1998,Dwelling Units,,200.00000
4807031,Flagstaff County,1999,Dwelling Units,,200.00000
4807031,Flagstaff County,2000,Dwelling Units,,195.00000
4807031,Flagstaff County,2001,Dwelling Units,,187.00000
4807031,Flagstaff County,2002,Dwelling Units,,186.00000
4807031,Flagstaff County,2003,Dwelling Units,,189.00000
4807031,Flagstaff County,2004,Dwelling Units,,187.00000
4807031,Flagstaff County,2005,Dwelling Units,,187.00000
4807031,Flagstaff County,2006,Dwelling Units,,187.00000
4807031,Flagstaff County,2007,Dwelling Units,,186.00000
4807031,Flagstaff County,2008,Dwelling Units,,201.00000
4807031,Flagstaff County,2009,Dwelling Units,,205.00000
4807031,Flagstaff County,2010,Dwelling Units,,210.00000
4807031,Flagstaff County,2011,Dwelling Units,,210.00000
4807031,Flagstaff County,2012,Dwelling Units,,214.00000
4807031,Flagstaff County,2013,Dwelling Units,,193.00000
4807031,Flagstaff County,2014,Dwelling Units,,188.00000
4807031,Flagstaff County,2015,Dwelling Units,,188.00000
4807032,Alliance,1994,Dwelling Units,,110.00000
4807032,Alliance,1995,Dwelling Units,,110.00000
4807032,Alliance,1996,Dwelling Units,,104.00000
4807032,Alliance,1997,Dwelling Units,,104.00000
4807032,Alliance,1998,Dwelling Units,,104.00000
4807032,Alliance,1999,Dwelling Units,,104.00000
4807032,Alliance,2000,Dwelling Units,,101.00000
4807032,Alliance,2001,Dwelling Units,,104.00000
4807032,Alliance,2002,Dwelling Units,,102.00000
4807032,Alliance,2003,Dwelling Units,,102.00000
4807032,Alliance,2004,Dwelling Units,,99.00000
4807032,Alliance,2005,Dwelling Units,,98.00000
4807032,Alliance,2006,Dwelling Units,,106.00000
4807032,Alliance,2007,Dwelling Units,,103.00000
4807032,Alliance,2008,Dwelling Units,,105.00000
4807032,Alliance,2009,Dwelling Units,,102.00000
4807032,Alliance,2010,Dwelling Units,,108.00000
4807032,Alliance,2011,Dwelling Units,,108.00000
4807032,Alliance,2012,Dwelling Units,,108.00000
4807032,Alliance,2013,Dwelling Units,,108.00000
4807032,Alliance,2014,Dwelling Units,,108.00000
4807032,Alliance,2015,Dwelling Units,,109.00000
4807032,Alliance,2016,Dwelling Units,,108.00000
4807032,Alliance,2017,Dwelling Units,,108.00000
4807032,Alliance,2018,Dwelling Units,,108.00000
4807032,Alliance,2019,Dwelling Units,,108.00000
4807032,Alliance,2020,Dwelling Units,,108.00000
4807032,Alliance,2021,Dwelling Units,,108.00000
4807036,Forestburg,1994,Dwelling Units,,373.00000
4807036,Forestburg,1995,Dwelling Units,,373.00000
4807036,Forestburg,1996,Dwelling Units,,382.00000
4807036,Forestburg,1997,Dwelling Units,,383.00000
4807036,Forestburg,1998,Dwelling Units,,383.00000
4807036,Forestburg,1999,Dwelling Units,,383.00000
4807036,Forestburg,2000,Dwelling Units,,383.00000
4807036,Forestburg,2001,Dwelling Units,,384.00000
4807036,Forestburg,2002,Dwelling Units,,384.00000
4807036,Forestburg,2003,Dwelling Units,,384.00000
4807036,Forestburg,2004,Dwelling Units,,384.00000
4807036,Forestburg,2005,Dwelling Units,,385.00000
4807036,Forestburg,2006,Dwelling Units,,388.00000
4807036,Forestburg,2007,Dwelling Units,,389.00000
4807036,Forestburg,2008,Dwelling Units,,392.00000
4807036,Forestburg,2009,Dwelling Units,,394.00000
4807036,Forestburg,2010,Dwelling Units,,394.00000
4807036,Forestburg,2011,Dwelling Units,,401.00000
4807036,Forestburg,2012,Dwelling Units,,402.00000
4807036,Forestburg,2013,Dwelling Units,,425.00000
4807036,Forestburg,2014,Dwelling Units,,425.00000
4807036,Forestburg,2015,Dwelling Units,,425.00000
4807036,Forestburg,2016,Dwelling Units,,426.00000
4807036,Forestburg,2017,Dwelling Units,,420.00000
4807036,Forestburg,2018,Dwelling Units,,457.00000
4807036,Forestburg,2019,Dwelling Units,,457.00000
4807036,Forestburg,2020,Dwelling Units,,457.00000
4807036,Forestburg,2021,Dwelling Units,,457.00000
4807038,Heisler,1994,Dwelling Units,,74.00000
4807038,Heisler,1995,Dwelling Units,,74.00000
4807038,Heisler,1996,Dwelling Units,,81.00000
4807038,Heisler,1997,Dwelling Units,,81.00000
4807038,Heisler,1998,Dwelling Units,,81.00000
4807038,Heisler,1999,Dwelling Units,,81.00000
4807038,Heisler,2000,Dwelling Units,,81.00000
4807038,Heisler,2001,Dwelling Units,,81.00000
4807038,Heisler,2002,Dwelling Units,,81.00000
4807038,Heisler,2003,Dwelling Units,,81.00000
4807038,Heisler,2004,Dwelling Units,,81.00000
4807038,Heisler,2005,Dwelling Units,,81.00000
4807038,Heisler,2006,Dwelling Units,,81.00000
4807038,Heisler,2007,Dwelling Units,,81.00000
4807038,Heisler,2008,Dwelling Units,,85.00000
4807038,Heisler,2009,Dwelling Units,,85.00000
4807038,Heisler,2010,Dwelling Units,,85.00000
4807038,Heisler,2011,Dwelling Units,,85.00000
4807038,Heisler,2012,Dwelling Units,,85.00000
4807038,Heisler,2013,Dwelling Units,,86.00000
4807038,Heisler,2014,Dwelling Units,,86.00000
4807038,Heisler,2015,Dwelling Units,,86.00000
4807038,Heisler,2016,Dwelling Units,,86.00000
4807038,Heisler,2017,Dwelling Units,,86.00000
4807038,Heisler,2018,Dwelling Units,,86.00000
4807038,Heisler,2019,Dwelling Units,,86.00000
4807038,Heisler,2020,Dwelling Units,,86.00000
4807038,Heisler,2021,Dwelling Units,,85.00000
4811016,Leduc,1994,Dwelling Units,,5065.00000
4811016,Leduc,1995,Dwelling Units,,5065.00000
4811016,Leduc,1996,Dwelling Units,,5197.00000
4811016,Leduc,1997,Dwelling Units,,5154.00000
4811016,Leduc,1998,Dwelling Units,,5293.00000
4811016,Leduc,1999,Dwelling Units,,5399.00000
4811016,Leduc,2000,Dwelling Units,,5519.00000
4811016,Leduc,2001,Dwelling Units,,5250.00000
4811016,Leduc,2002,Dwelling Units,,5489.00000
4811016,Leduc,2003,Dwelling Units,,5654.00000
4811016,Leduc,2004,Dwelling Units,,5582.00000
4811016,Leduc,2005,Dwelling Units,,5857.00000
4811016,Leduc,2006,Dwelling Units,,6302.00000
4811016,Leduc,2007,Dwelling Units,,7258.00000
4811016,Leduc,2008,Dwelling Units,,8859.00000
4811016,Leduc,2009,Dwelling Units,,9295.00000
4811016,Leduc,2010,Dwelling Units,,9523.00000
4811016,Leduc,2011,Dwelling Units,,9917.00000
4811016,Leduc,2012,Dwelling Units,,9985.00000
4811016,Leduc,2013,Dwelling Units,,10327.00000
4811016,Leduc,2014,Dwelling Units,,11532.00000
4811016,Leduc,2015,Dwelling Units,,11802.00000
4811016,Leduc,2016,Dwelling Units,,12086.00000
4811016,Leduc,2017,Dwelling Units,,12556.00000
4811016,Leduc,2018,Dwelling Units,,13042.00000
4811016,Leduc,2019,Dwelling Units,,13196.00000
4811016,Leduc,2020,Dwelling Units,,13196.00000
4811016,Leduc,2021,Dwelling Units,,13226.00000
4807008,Amisk,1994,Dwelling Units,,85.00000
4807008,Amisk,1995,Dwelling Units,,85.00000
4807008,Amisk,1996,Dwelling Units,,92.00000
4807008,Amisk,1997,Dwelling Units,,92.00000
4807008,Amisk,1998,Dwelling Units,,92.00000
4807008,Amisk,1999,Dwelling Units,,92.00000
4807008,Amisk,2000,Dwelling Units,,93.00000
4807008,Amisk,2001,Dwelling Units,,93.00000
4807008,Amisk,2002,Dwelling Units,,93.00000
4807008,Amisk,2003,Dwelling Units,,93.00000
4807008,Amisk,2004,Dwelling Units,,94.00000
4807008,Amisk,2005,Dwelling Units,,93.00000
4807008,Amisk,2006,Dwelling Units,,93.00000
4807008,Amisk,2007,Dwelling Units,,93.00000
4807008,Amisk,2008,Dwelling Units,,93.00000
4807008,Amisk,2009,Dwelling Units,,112.00000
4807008,Amisk,2010,Dwelling Units,,98.00000
4807008,Amisk,2011,Dwelling Units,,98.00000
4807008,Amisk,2012,Dwelling Units,,98.00000
4807008,Amisk,2013,Dwelling Units,,98.00000
4807008,Amisk,2014,Dwelling Units,,99.00000
4807008,Amisk,2015,Dwelling Units,,101.00000
4807008,Amisk,2016,Dwelling Units,,101.00000
4807008,Amisk,2017,Dwelling Units,,101.00000
4807008,Amisk,2018,Dwelling Units,,101.00000
4807008,Amisk,2019,Dwelling Units,,101.00000
4807008,Amisk,2020,Dwelling Units,,98.00000
4807008,Amisk,2021,Dwelling Units,,98.00000
4807011,Paintearth County No. 18,1994,Dwelling Units,,713.00000
4807011,Paintearth County No. 18,1995,Dwelling Units,,713.00000
4807011,Paintearth County No. 18,1996,Dwelling Units,,713.00000
4807011,Paintearth County No. 18,1997,Dwelling Units,,706.00000
4807011,Paintearth County No. 18,1998,Dwelling Units,,706.00000
4807011,Paintearth County No. 18,1999,Dwelling Units,,712.00000
4807011,Paintearth County No. 18,2000,Dwelling Units,,706.00000
4807011,Paintearth County No. 18,2001,Dwelling Units,,706.00000
4807011,Paintearth County No. 18,2002,Dwelling Units,,734.00000
4807011,Paintearth County No. 18,2003,Dwelling Units,,734.00000
4807011,Paintearth County No. 18,2004,Dwelling Units,,734.00000
4807011,Paintearth County No. 18,2005,Dwelling Units,,734.00000
4807011,Paintearth County No. 18,2006,Dwelling Units,,734.00000
4807011,Paintearth County No. 18,2007,Dwelling Units,,733.00000
4807011,Paintearth County No. 18,2008,Dwelling Units,,733.00000
4807011,Paintearth County No. 18,2009,Dwelling Units,,733.00000
4807011,Paintearth County No. 18,2010,Dwelling Units,,692.00000
4807011,Paintearth County No. 18,2011,Dwelling Units,,777.00000
4807011,Paintearth County No. 18,2012,Dwelling Units,,760.00000
4807011,Paintearth County No. 18,2013,Dwelling Units,,760.00000
4807011,Paintearth County No. 18,2014,Dwelling Units,,760.00000
4807011,Paintearth County No. 18,2015,Dwelling Units,,792.00000
4807011,Paintearth County No. 18,2016,Dwelling Units,,794.00000
4807011,Paintearth County No. 18,2017,Dwelling Units,,797.00000
4807011,Paintearth County No. 18,2018,Dwelling Units,,798.00000
4807011,Paintearth County No. 18,2019,Dwelling Units,,798.00000
4807011,Paintearth County No. 18,2020,Dwelling Units,,808.00000
4807011,Paintearth County No. 18,2021,Dwelling Units,,808.00000
4807012,Coronation,1994,Dwelling Units,,422.00000
4807012,Coronation,1995,Dwelling Units,,422.00000
4807012,Coronation,1996,Dwelling Units,,491.00000
4807012,Coronation,1997,Dwelling Units,,484.00000
4807012,Coronation,1998,Dwelling Units,,475.00000
4807012,Coronation,1999,Dwelling Units,,473.00000
4807012,Coronation,2000,Dwelling Units,,470.00000
4807012,Coronation,2001,Dwelling Units,,470.00000
4807012,Coronation,2002,Dwelling Units,,470.00000
4807012,Coronation,2003,Dwelling Units,,470.00000
4807012,Coronation,2004,Dwelling Units,,473.00000
4807012,Coronation,2005,Dwelling Units,,478.00000
4807012,Coronation,2006,Dwelling Units,,480.00000
4807012,Coronation,2007,Dwelling Units,,490.00000
4807012,Coronation,2008,Dwelling Units,,503.00000
4807012,Coronation,2009,Dwelling Units,,504.00000
4807012,Coronation,2010,Dwelling Units,,504.00000
4807012,Coronation,2011,Dwelling Units,,504.00000
4807012,Coronation,2012,Dwelling Units,,504.00000
4807012,Coronation,2013,Dwelling Units,,504.00000
4807012,Coronation,2014,Dwelling Units,,504.00000
4807012,Coronation,2015,Dwelling Units,,468.00000
4807012,Coronation,2016,Dwelling Units,,468.00000
4807012,Coronation,2017,Dwelling Units,,467.00000
4807012,Coronation,2018,Dwelling Units,,462.00000
4807012,Coronation,2019,Dwelling Units,,462.00000
4807012,Coronation,2020,Dwelling Units,,462.00000
4807012,Coronation,2021,Dwelling Units,,462.00000
4807014,Castor,1994,Dwelling Units,,408.00000
4807014,Castor,1995,Dwelling Units,,408.00000
4807014,Castor,1996,Dwelling Units,,430.00000
4807014,Castor,1997,Dwelling Units,,430.00000
4807014,Castor,1998,Dwelling Units,,430.00000
4807014,Castor,1999,Dwelling Units,,430.00000
4807014,Castor,2000,Dwelling Units,,430.00000
4807014,Castor,2001,Dwelling Units,,428.00000
4807014,Castor,2002,Dwelling Units,,428.00000
4807014,Castor,2003,Dwelling Units,,428.00000
4807014,Castor,2004,Dwelling Units,,430.00000
4807014,Castor,2005,Dwelling Units,,432.00000
4807014,Castor,2006,Dwelling Units,,437.00000
4807014,Castor,2007,Dwelling Units,,438.00000
4807014,Castor,2008,Dwelling Units,,439.00000
4807014,Castor,2009,Dwelling Units,,440.00000
4807014,Castor,2010,Dwelling Units,,451.00000
4807014,Castor,2011,Dwelling Units,,454.00000
4807014,Castor,2012,Dwelling Units,,456.00000
4807014,Castor,2013,Dwelling Units,,458.00000
4807014,Castor,2014,Dwelling Units,,458.00000
4807014,Castor,2015,Dwelling Units,,458.00000
4807014,Castor,2016,Dwelling Units,,458.00000
4807014,Castor,2017,Dwelling Units,,458.00000
4807014,Castor,2018,Dwelling Units,,458.00000
4807014,Castor,2019,Dwelling Units,,458.00000
4807014,Castor,2020,Dwelling Units,,458.00000
4807014,Castor,2021,Dwelling Units,,458.00000
4807016,Halkirk,1994,Dwelling Units,,59.00000
4807016,Halkirk,1995,Dwelling Units,,59.00000
4807016,Halkirk,1996,Dwelling Units,,67.00000
4807016,Halkirk,1997,Dwelling Units,,67.00000
4807016,Halkirk,1998,Dwelling Units,,67.00000
4807016,Halkirk,1999,Dwelling Units,,67.00000
4807016,Halkirk,2000,Dwelling Units,,67.00000
4807016,Halkirk,2001,Dwelling Units,,67.00000
4807016,Halkirk,2002,Dwelling Units,,67.00000
4807016,Halkirk,2003,Dwelling Units,,65.00000
4807016,Halkirk,2004,Dwelling Units,,65.00000
4807016,Halkirk,2005,Dwelling Units,,62.00000
4807016,Halkirk,2006,Dwelling Units,,64.00000
4807016,Halkirk,2007,Dwelling Units,,64.00000
4807016,Halkirk,2008,Dwelling Units,,65.00000
4807016,Halkirk,2009,Dwelling Units,,66.00000
4807016,Halkirk,2010,Dwelling Units,,66.00000
4807016,Halkirk,2011,Dwelling Units,,66.00000
4807016,Halkirk,2012,Dwelling Units,,66.00000
4807016,Halkirk,2013,Dwelling Units,,66.00000
4807016,Halkirk,2014,Dwelling Units,,66.00000
4807016,Halkirk,2015,Dwelling Units,,66.00000
4807016,Halkirk,2016,Dwelling Units,,66.00000
4807016,Halkirk,2017,Dwelling Units,,65.00000
4807016,Halkirk,2018,Dwelling Units,,65.00000
4807016,Halkirk,2019,Dwelling Units,,62.00000
4807016,Halkirk,2020,Dwelling Units,,62.00000
4807016,Halkirk,2021,Dwelling Units,,62.00000
4807039,Daysland,1994,Dwelling Units,,293.00000
4807039,Daysland,1995,Dwelling Units,,293.00000
4807039,Daysland,1996,Dwelling Units,,320.00000
4807039,Daysland,1997,Dwelling Units,,320.00000
4807039,Daysland,1998,Dwelling Units,,321.00000
4807039,Daysland,1999,Dwelling Units,,322.00000
4807039,Daysland,2000,Dwelling Units,,326.00000
4807039,Daysland,2001,Dwelling Units,,354.00000
4807039,Daysland,2002,Dwelling Units,,327.00000
4807039,Daysland,2003,Dwelling Units,,327.00000
4807039,Daysland,2004,Dwelling Units,,330.00000
4807039,Daysland,2005,Dwelling Units,,334.00000
4807039,Daysland,2006,Dwelling Units,,341.00000
4807039,Daysland,2007,Dwelling Units,,348.00000
4807039,Daysland,2008,Dwelling Units,,333.00000
4807039,Daysland,2009,Dwelling Units,,336.00000
4807039,Daysland,2010,Dwelling Units,,337.00000
4807039,Daysland,2011,Dwelling Units,,337.00000
4807039,Daysland,2012,Dwelling Units,,356.00000
4807039,Daysland,2013,Dwelling Units,,354.00000
4807039,Daysland,2014,Dwelling Units,,356.00000
4807039,Daysland,2015,Dwelling Units,,362.00000
4807039,Daysland,2016,Dwelling Units,,362.00000
4807039,Daysland,2017,Dwelling Units,,362.00000
4807039,Daysland,2018,Dwelling Units,,358.00000
4807039,Daysland,2019,Dwelling Units,,359.00000
4807039,Daysland,2020,Dwelling Units,,359.00000
